ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
271738269;Springer-Verlag GMBH;;N;Heidelberger Platz 3;;14197;Berlin;Berlin, Stadt;Germany;10623B91881B;;0049;2721;Periodicals: Publishing, or Publishing and Printing;2008;244243000;303746945;682;682;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;337582445;Springer Nature Three GmbH;Heidelberger Platz 3;Berlin;Berlin;GERMANY;14197;271471126;Georg von Holtzbrinck GmbH & Co.KG;Gänsheidestr. 26;Stuttgart;Baden-Wurttemberg;70184;271471126;Georg von Holtzbrinck GmbH & Co.KG;Gänsheidestr. 26;Stuttgart;Baden-Wurttemberg;GERMANY;70184;271;9354898;10
269458574;Ccc Erste Beteiligungs GMBH;;N;Greifswalder Str. 156;;10409;Berlin;Berlin;Germany;10623B156243B;00020;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;2010;268150492;303488710;1;1;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;274208857;TELUS International Germany GmbH;Greifswalder Str. 156;Berlin;Berlin;GERMANY;10409;274208857;TELUS International Germany GmbH;Greifswalder Str. 156;Berlin;Berlin;10409;256513332;TELUS Corporation;510 Georgia St W Fl 7;VANCOUVER;BRITISH COLUMBIA;CANADA;V6B 0M3;422;6101612;5
273513246;The Kadewe Group GMBH;KaDeWe;N;Katharina-heinroth-ufer 1;;10787;Berlin;Berlin, Stadt;Germany;45130B22704;;0049;8741;Management Services;2013;301796000;300818785;1827;1827;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;274108470;The KaDeWe Group Holding GmbH;Katharina-Heinroth-Ufer 1;Berlin;Berlin;GERMANY;10787;274108470;The KaDeWe Group Holding GmbH;Katharina-Heinroth-Ufer 1;Berlin;Berlin;10787;395496883;HARNG CENTRAL DEPARTMENT STORE LIMITED;306 Si Lom Road;BANG RAK;Bangkok;THAILAND;10500;57;7960902;4
271172728;Aristo Pharma GMBH;;N;Wallenroder Str. 8-10;;13435;Berlin;Berlin, Stadt;Germany;10623B137723B;;0049;2834;Pharmaceutical Preparations;2017;289195458;300355222;110;1562;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;275285056;Santo Holding (Deutschland) GmbH;Rosenheimer Platz 6;Munchen;Bayern;GERMANY;81669;275285056;Santo Holding (Deutschland) GmbH;Rosenheimer Platz 6;Munchen;Bayern;81669;319128803;Santo Holding AG;Bundesplatz 2;ZUG;ZUG;SWITZERLAND;6300;74;3187089;3
270090803;Interzero Plastics Recycling GMBH;;N;Lutzowstr. 105;;10785;Berlin;Berlin, Stadt;Germany;10623B180142B;;;6719;Offices of Holding Companies, Not Elsewhere Classified;2021;289059000;300213498;0;386;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;274248175;Interzero Europe GmbH;Lutzowstr. 105;Berlin;Berlin;GERMANY;10785;275344098;Interzero Holding GmbH & Co. KG;Lutzowstr. 105;Berlin;Berlin;10785;275344098;Interzero Holding GmbH & Co. KG;Lutzowstr. 105;Berlin;Berlin;GERMANY;10785;86;12511234;4
273238880;Mph Health Care AG;MPH AG;N;Grünauer Str. 5;;12557;Berlin;Berlin;Germany;10623B116425B;00020;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;2022;35737939;299000000;1;217;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;271161953;Magnum AG;Albert-Einstein-Ring 1;Kleinmachnow;Brandenburg;GERMANY;14532;271161953;Magnum AG;Albert-Einstein-Ring 1;Kleinmachnow;Brandenburg;14532;271161953;Magnum AG;Albert-Einstein-Ring 1;Kleinmachnow;Brandenburg;GERMANY;14532;82;10342446;2
274199641;Deutsche Klassenlotterie Berlin Rechtsfähige Anstalt Des Öffentlichen Rechts;;N;Brandenburgische Str. 36;;10707;Berlin;Berlin, Stadt;Germany;10623A30767B;;0049;7999;Amusement and Recreation Services, Not Elsewhere Classified;2010;271353754;294953661;180;319;G;Not available or none;;;Headquarter/Parent (branches and/or subsidiaries report to it);;274199641;Bundesland Berlin;Judenstr. 1;Berlin;Berlin;GERMANY;10178;274199641;Bundesland Berlin;Judenstr. 1;Berlin;Berlin;10178;274199641;Bundesland Berlin;Judenstr. 1;Berlin;Berlin;GERMANY;10178;756;14863364;1
271159336;Psi Software SE;;N;Dircksenstr. 42-44;;10178;Berlin;Berlin, Stadt;Germany;10623B255242B;;0049;7371;Computer Programming Services;1969;269891000;293363690;1213;2281;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;271159336;PSI Software SE;Dircksenstr. 42-44;Berlin;Berlin;GERMANY;10178;271159336;PSI Software SE;Dircksenstr. 42-44;Berlin;Berlin;10178;271159336;PSI Software SE;Dircksenstr. 42-44;Berlin;Berlin;GERMANY;10178;35;32964118;1
271140437;Gsw Immobilien AG;Deutsche Wohnen Gruppe;N;Mecklenburgische Str. 57;;14197;Berlin;Berlin, Stadt;Germany;10623B125788B;;0049;6531;Real Estate Agents and Managers;2013;266468065;289643059;0;321;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;324419586;Deutsche Wohnen SE;Mecklenburgische Str. 57;Berlin;Berlin;GERMANY;14197;271048703;Vonovia SE;Universitätsstr. 133;Bochum;Nordrhein-Westfalen;44803;271048703;Vonovia SE;Universitätsstr. 133;Bochum;Nordrhein-Westfalen;GERMANY;44803;757;32235884;3
270155000;Vitanas Acquico GMBH;;N;Aroser Allee 68;;13407;Berlin;Berlin, Stadt;Germany;10623B190358B;;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;2017;277893668;288617307;0;4901;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;284724457;OCM Luxembourg EPF IV Vitanas Topco S.a r.l.;Boulevard Royal 26A;LUXEMBOURG;;LUXEMBURG;2449;270155000;Vitanas AcquiCo GmbH;Aroser Allee 68;Berlin;Berlin;13407;284724457;OCM Luxembourg EPF IV Vitanas Topco S.a r.l.;Boulevard Royal 26A;LUXEMBOURG;;LUXEMBURG;2449;64;22605426;2
269273723;50hertz Offshore GMBH;;N;Heidestr. 2;;10557;Berlin;Berlin, Stadt;Germany;10623B108780B;;0049;8711;Engineering Services;2010;264600000;287612527;4;4;G;Not available or none;3;Corporation;;Is a subsidiary;275318138;50Hertz Transmission GmbH;Heidestr. 2;Berlin;Berlin;GERMANY;10557;273450501;Eurogrid GmbH;Heidestr. 2;Berlin;Berlin;10557;285128073;Elia Group;Boulevard de l'Empereur 20;Bruxelles;;BELGIUM;1000;47;28129035;5
270930422;Doctari Group GMBH & CO. Kgaa;;N;Frankfurter Allee 31a;;10247;Berlin;Berlin, Stadt;Germany;20355B181424;;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;2021;276879520;287564024;0;1661;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;284771496;Doctor Placement S.a r.l.;Rue Philippe II 21;LUXEMBOURG;;LUXEMBURG;2340;270930422;doctari group GmbH & Co. KGaA;Frankfurter Allee 31a;Berlin;Berlin;10247;284771496;Doctor Placement S.a r.l.;Rue Philippe II 21;LUXEMBOURG;;LUXEMBURG;2340;24;10035512;2
273661486;Getyourguide Deutschland GMBH;;N;Sonnenburger Str. 71-75;;10437;Berlin;Berlin, Stadt;Germany;10623B132059B;;0049;7319;Advertising, Not Elsewhere Classified;2015;276251113;286911367;472;472;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;319294042;GetYourGuide AG;Stampfenbachstrasse 48;ZURICH;ZURICH;SWITZERLAND;8006;273661486;GetYourGuide Deutschland GmbH;Sonnenburger Str. 71-75;Berlin;Berlin;10437;319294042;GetYourGuide AG;Stampfenbachstrasse 48;ZURICH;ZURICH;SWITZERLAND;8006;12;8535910;2
270844692;Gmdf Holding GMBH;;N;Siemensdamm 62;;13627;Berlin;Berlin, Stadt;Germany;10623B200052B;;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;2024;249613955;282509330;0;5600;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;267205612;GROUPE MAISONS DE FAMILLE;1 PLACE VICTOR HUGO;COURBEVOIE;ILE-DE-FRANCE;FRANCE;92400;270844692;GMDF Holding GmbH;Siemensdamm 62;Berlin;Berlin;13627;257259334;SURCREHOL;64 BOULEVARD DE CAMBRAI;ROUBAIX;HAUTS DE FRANCE;FRANCE;59100;885;22356800;5
273396550;Momox SE;;N;Schreiberhauer Str. 30;;10317;Berlin;Berlin, Stadt;Germany;10623B248162B;;0049;5961;Catalog and Mail-Order Houses;2021;253079000;279200043;0;1479;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;274205113;momox Holding SE;Schreiberhauer Str. 30;Berlin;Berlin;GERMANY;10317;274205113;momox Holding SE;Schreiberhauer Str. 30;Berlin;Berlin;10317;275851762;Verdane Advisors Holding AS;Hieronymus Heyerdahls gate 1;OSLO;OSLO;NORWAY;0160;216;7570253;5
271741302;Vitanas GMBH & CO. Kgaa;;N;Aroser Allee 68;;13407;Berlin;Berlin, Stadt;Germany;10623B88486B;;0049;8059;Nursing and Personal Care Facilities, Not Elsewhere Classified;1969;268730450;279100489;3939;3939;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;327329450;Vitanas Holding GmbH;Aroser Allee 68;Berlin;Berlin;GERMANY;13407;270155000;Vitanas AcquiCo GmbH;Aroser Allee 68;Berlin;Berlin;13407;284724457;OCM Luxembourg EPF IV Vitanas Topco S.a r.l.;Boulevard Royal 26A;LUXEMBOURG;;LUXEMBURG;2449;64;22605428;4
274059164;Vamed Service- Und Beteiligungsges. M.B.H;;N;Am Bahnhof Westend 9-11;;14059;Berlin;Berlin, Stadt;Germany;10623B146735B;;0049;7349;Building Cleaning and Maintenance Services, Not Elsewhere;2021;266943628;277244716;0;1944;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;271678794;VAMED Deutschland Holding GmbH;Am Bahnhof Westend 9-11;Berlin;Berlin;GERMANY;14059;271103055;Fresenius SE & Co. KGaA;Else-Kröner-Str. 1;Bad Homburg;Hessen;61352;271103055;Fresenius SE & Co. KGaA;Else-Kröner-Str. 1;Bad Homburg;Hessen;GERMANY;61352;1156;23665118;6
273435271;Wikinger Offshore Deutschland GMBH & CO. KG;;N;Charlottenstr. 63;;10117;Berlin;Berlin, Stadt;Germany;10623A61800B;;0049;4911;Electric Services;2023;252041483;273961783;3;3;G;Not available or none;3;Corporation;;Is a subsidiary;273898547;Iberdrola Renovables Deutschland GmbH;Charlottenstr. 63;Berlin;Berlin;GERMANY;10117;275366284;Iberdrola Deutschland GmbH;Charlottenstr. 63;Berlin;Berlin;10117;312929531;IBERDROLA, SOCIEDAD ANONIMA;PLAZA EUSKADI, 5 - TORRE IBERDROLA;BILBAO;Bizkaia;SPAIN;48009;2943;31155394;5
271720502;Ib Vogt GMBH;;N;Helmholtzstr. 2-9;;10587;Berlin;Berlin, Stadt;Germany;10623B86173B;;0049;8734;Testing Laboratories;2022;246782699;268245637;0;704;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;274800273;German Renewables Participation 1 GmbH;An der Welle 3;Frankfurt am Main;Hessen;GERMANY;60322;274800273;German Renewables Participation 1 GmbH;An der Welle 3;Frankfurt am Main;Hessen;60322;321475021;DIF Infrastructure VI Coöperatief U.A.;Schiphol Boulevard 269 Toren D;Luchthaven Schiphol;NOORD-HOLLAND;NETHERLANDS;1118 BH;350;20666285;4
271646400;Frobel E.V.;;N;Alexanderstr. 9;;10178;Berlin;Berlin, Stadt;Germany;10623V11307B;;0049;8331;Job Training and Vocational Rehabilitation Services;1990;257201303;267126444;37;4811;H;Exports;101;;Headquarter/Parent (branches and/or subsidiaries report to it);;271646400;FROBEL e.V.;Alexanderstr. 9;Berlin;Berlin;GERMANY;10178;271646400;FROBEL e.V.;Alexanderstr. 9;Berlin;Berlin;10178;271646400;FROBEL e.V.;Alexanderstr. 9;Berlin;Berlin;GERMANY;10178;160;27649798;1
271310650;Gesellschaft Zur Verwertung Von Leistungsschutzrechten Mit Beschränkter Haftung (gvl);;N;Podbielskiallee 64;;14195;Berlin;Berlin, Stadt;Germany;10623B92075B;;0049;8111;Legal Services;1959;243841354;265048480;192;192;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;271310650;Gesellschaft zur Verwertung von Leistungsschutzrechten mit beschrÃ¤nkter Haftung (GVL);Podbielskiallee 64;Berlin;Berlin;GERMANY;14195;271310650;Gesellschaft zur Verwertung von Leistungsschutzrechten mit beschrÃ¤nkter Haftung (GVL);Podbielskiallee 64;Berlin;Berlin;14195;271310650;Gesellschaft zur Verwertung von Leistungsschutzrechten mit beschrÃ¤nkter Haftung (GVL);Podbielskiallee 64;Berlin;Berlin;GERMANY;14195;2;7420114;1
327429410;Francotyp-Postalia Holding AG;FP AG;N;Prenzlauer Promenade 28;;13089;Berlin;Berlin, Stadt;Germany;10623B169096B;;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;1923;241826000;262857849;0;1025;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;327429410;Francotyp-Postalia Holding AG;Prenzlauer Promenade 28;Berlin;Berlin;GERMANY;13089;327429410;Francotyp-Postalia Holding AG;Prenzlauer Promenade 28;Berlin;Berlin;13089;327429410;Francotyp-Postalia Holding AG;Prenzlauer Promenade 28;Berlin;Berlin;GERMANY;13089;46;21363574;1
346077320;Charite Cfm Facility Management GMBH;;N;Chariteplatz 1;;10117;Berlin;Berlin, Stadt;Germany;10623B99582B;;0049;7349;Building Cleaning and Maintenance Services, Not Elsewhere;2019;251300135;260997556;3133;3133;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;271268895;Charite CFM Facility Management GmbH;Chariteplatz 1;Berlin;Berlin;GERMANY;10117;271268895;Charite - Universitätsmedizin Berlin;Chariteplatz 1;Berlin;Berlin;10117;271268895;Charite - Universitätsmedizin Berlin;Chariteplatz 1;Berlin;Berlin;GERMANY;10117;27;8082502;2
271722280;Illumina GMBH;Illumina;N;Eichhornstr. 3;;10785;Berlin;Berlin, Stadt;Germany;10623B225955B;;;5047;Medical, Dental, and Hospital Equipment and Supplies;2015;237842549;258527953;117;117;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;286075282;illumina Netherlands B.V.;Steenoven 19;Eindhoven;NOORD-BRABANT;NETHERLANDS;5626 DK;271722280;Illumina GmbH;Eichhornstr. 3;Berlin;Berlin;10785;198270213;Illumina, Inc.;5200 Illumina Way;SAN DIEGO;California;UNITED STATES OF AME;921224616;61;34648701;5
271206003;Franz Cornelsen Bildungsholding GMBH & CO. KG;;N;Mecklenburgische Str. 53;;14197;Berlin;Berlin, Stadt;Germany;10623A20764B;;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;2015;248889000;258493378;2;1645;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;271228535;Franz Cornelsen Stiftung;Mauerstr. 66;Berlin;Berlin;GERMANY;10117;271228535;Franz Cornelsen Stiftung;Mauerstr. 66;Berlin;Berlin;10117;271228535;Franz Cornelsen Stiftung;Mauerstr. 66;Berlin;Berlin;GERMANY;10117;15;25433587;2
273237821;Frobel Bildung Und Erziehung Ggmbh;;N;Alexanderstr. 9;;10178;Berlin;Berlin, Stadt;Germany;10623B102668B;;0049;8322;Individual and Family Social Services;2015;248776902;258376954;4521;4521;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;271646400;FROBEL e.V.;Alexanderstr. 9;Berlin;Berlin;GERMANY;10178;271646400;FROBEL e.V.;Alexanderstr. 9;Berlin;Berlin;10178;271646400;FROBEL e.V.;Alexanderstr. 9;Berlin;Berlin;GERMANY;10178;160;27649812;2
271294130;Gesellschaft Der Katharinenschwestern Mbh;;N;Paretzer Str. 12;;10713;Berlin;Berlin, Stadt;Germany;48149B3995;;;8741;Management Services;1957;248754032;258353201;800;3087;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;270859864;Stiftung Regina Protmann;Ermlandweg 11;Munster;Nordrhein-Westfalen;GERMANY;48159;270859864;Stiftung Regina Protmann;Ermlandweg 11;Munster;Nordrhein-Westfalen;48159;270859864;Stiftung Regina Protmann;Ermlandweg 11;Munster;Nordrhein-Westfalen;GERMANY;48159;20;22207934;2
269649128;Consus Re GMBH;;N;George-stephenson-str. 17;;10557;Berlin;Berlin, Stadt;Germany;10623B221227B;;;6531;Real Estate Agents and Managers;2020;225537968;258201730;0;523;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;269771479;Consus Holding GmbH;George-Stephenson-Str. 17;Berlin;Berlin;GERMANY;10557;270140773;Consus Real Estate AG;George-Stephenson-Str. 17;Berlin;Berlin;10557;357597063;A.D.O GROUP LTD;1A Hayarden;Airport City;Shfella Area;ISRAEL;7019900;141;7686868;5
271638911;Eurovia Verkehrsbau GMBH;;N;Franz-ehrlich-str. 5;;12489;Berlin;Berlin, Stadt;Germany;10623B36500B;;0049;1629;Heavy Construction, Not Elsewhere Classified;2010;247807534;257370179;1363;1363;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;337639461;VINCI Construction GmbH;Franz-Ehrlich-Str. 5;Berlin;Berlin;GERMANY;12489;271465347;VINCI Deutschland GmbH;Industriestr. 19a;Ludwigshafen am Rhein;Rheinland-Pfalz;67063;263173692;VINCI;1973 BOULEVARD DE LA DEFENSE;NANTERRE;ILE-DE-FRANCE;FRANCE;92000;7831;11819807;4
269527061;Cura Kurkliniken Seniorenwohn- Und Pflegeheime GMBH;CURA Seniorencentren;N;Französische Str. 53-55;;10117;Berlin;Berlin, Stadt;Germany;20355B103237;;0049;8099;Health and Allied Services, Not Elsewhere Classified;1995;241305119;250616842;0;4698;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;269527061;CURA Kurkliniken Seniorenwohn- und Pflegeheime GmbH;Französische Str. 53-55;Berlin;Berlin;GERMANY;10117;269527061;CURA Kurkliniken Seniorenwohn- und Pflegeheime GmbH;Französische Str. 53-55;Berlin;Berlin;10117;269527061;CURA Kurkliniken Seniorenwohn- und Pflegeheime GmbH;Französische Str. 53-55;Berlin;Berlin;GERMANY;10117;210;10011993;1
271557261;Veolia Energie Deutschland GMBH;;N;Georgenstr. 24;;10117;Berlin;Berlin, Stadt;Germany;10623B72311B;;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;2015;235534483;249079600;36;1400;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;271792402;Veolia Holding Deutschland GmbH;Amerigo-Vespucci-Platz 1;Hamburg;Hamburg;GERMANY;20457;271792402;Veolia Holding Deutschland GmbH;Amerigo-Vespucci-Platz 1;Hamburg;Hamburg;20457;322628512;VEOLIA ENVIRONNEMENT;21 RUE LA BOETIE;PARIS;ILE-DE-FRANCE;FRANCE;75008;7110;12623996;4
270972506;Cf Gastro Service GMBH & CO. KG;;N;Beusselstr. 44n;;10553;Berlin;Berlin, Stadt;Germany;10623A37963B;;0049;5148;Fresh Fruits and Vegetables;1998;237693983;246866356;17;47;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;270972506;CF Gastro Service GmbH & Co. KG;Beusselstr. 44N;Berlin;Berlin;GERMANY;10553;270972506;CF Gastro Service GmbH & Co. KG;Beusselstr. 44N;Berlin;Berlin;10553;270972506;CF Gastro Service GmbH & Co. KG;Beusselstr. 44N;Berlin;Berlin;GERMANY;10553;2;34984368;1
271561147;Sony Pictures Entertainment Deutschland GMBH;;N;Kemperplatz 1;;10785;Berlin;Berlin;Germany;10623B85235B;00020;0049;7371;Computer Programming Services;2016;198057591;245763327;84;650;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;247648394;COLUMBIA PICTURES CORPORATION LIMITED;Finance Department Sony Pictures Europe House;LONDON;LONDON;ENGLAND;W1F 9LU;271561147;Sony Pictures Entertainment Deutschland GmbH;Kemperplatz 1;Berlin;Berlin;10785;407055973;SONY GROUP CORPORATION;1-7-1, KONAN;MINATO-KU;TOKYO;JAPAN;1080075;1550;29939345;5
327432764;Stephanus Ggmbh;;N;Albertinenstr. 20;;13086;Berlin;Berlin, Stadt;Germany;10623B103965B;;0049;8082;Home Health Care Services;2014;236049668;245158589;3555;3555;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;271654038;Stephanus-Stiftung;Albertinenstr. 20-23;Berlin;Berlin;GERMANY;13086;271654038;Stephanus-Stiftung;Albertinenstr. 20-23;Berlin;Berlin;13086;271654038;Stephanus-Stiftung;Albertinenstr. 20-23;Berlin;Berlin;GERMANY;13086;76;22821814;2
269847078;Boeing Deutschland GMBH;;N;Lennestr. 9;;10785;Berlin;Berlin, Stadt;Germany;10623B173838B;;0049;4581;Airports, Flying Fields, and Airport Terminal Services;2016;235364196;244446665;0;496;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;295298143;Boeing Netherlands B.V.;Hoogoorddreef 15 Building Amerik;Amsterdam;NOORD-HOLLAND;NETHERLANDS;1101 BA;269847078;Boeing Deutschland GmbH;Lennestr. 9;Berlin;Berlin;10785;188730683;The Boeing Company;929 Long Bridge Dr;ARLINGTON;Virginia;UNITED STATES OF AME;222024208;936;10061085;5
337728479;Hme Brass Germany GMBH;;N;Miraustr. 10-14;;13509;Berlin;Berlin, Stadt;Germany;10623B221917B;;0049;3351;Rolling, Drawing, and Extruding Of Copper;2019;233948570;242976411;29;29;G;Not available or none;3;Corporation;;Is a subsidiary;270851905;HME Copper Germany GmbH;Carl-Benz-Str. 13;Menden (Sauerland);Nordrhein-Westfalen;GERMANY;58706;270851905;HME Copper Germany GmbH;Carl-Benz-Str. 13;Menden (Sauerland);Nordrhein-Westfalen;58706;342194140;Zhejiang Hailiang Co.,Ltd.;NO.386 Jiefang Road, Diankou Town;Zhuji;Zhejiang;CHINA;311814;61;26403337;5
269284817;Mister Spex SE;;N;Hermann-blankenstein-str. 24;;10249;Berlin;Berlin, Stadt;Germany;10623B230317B;;0049;5995;Optical Goods Stores;2007;223530000;242970628;0;1293;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;269284817;Mister Spex SE;Hermann-Blankenstein-Str. 24;Berlin;Berlin;GERMANY;10249;269284817;Mister Spex SE;Hermann-Blankenstein-Str. 24;Berlin;Berlin;10249;269284817;Mister Spex SE;Hermann-Blankenstein-Str. 24;Berlin;Berlin;GERMANY;10249;69;1088561;1
271650888;Mbition GMBH;;N;Dovestr. 1;;10587;Berlin;Berlin, Stadt;Germany;10623B188241B;;;7371;Computer Programming Services;2020;222247507;241576595;768;768;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;270421554;Mercedes-Benz AG;Mercedesstr. 120;Stuttgart;Baden-Wurttemberg;GERMANY;70372;324882605;Mercedes-Benz Group AG;Mercedesstr. 120;Stuttgart;Baden-Wurttemberg;70372;324882605;Mercedes-Benz Group AG;Mercedesstr. 120;Stuttgart;Baden-Wurttemberg;GERMANY;70372;1108;19775258;3
270111829;Hkg Energiedienstleistungen GMBH;;N;Friedrichstr. 136;;10117;Berlin;Berlin, Stadt;Germany;10623B180825B;;0049;4911;Electric Services;2017;221271852;240516086;3;3;G;Not available or none;3;Corporation;;Is a subsidiary;271319506;HELIOS Kliniken GmbH;Friedrichstr. 136;Berlin;Berlin;GERMANY;10117;271103055;Fresenius SE & Co. KGaA;Else-Kröner-Str. 1;Bad Homburg;Hessen;61352;271103055;Fresenius SE & Co. KGaA;Else-Kröner-Str. 1;Bad Homburg;Hessen;GERMANY;61352;1156;22734171;4
271214841;Wall GMBH;;N;Heidestr. 38;;10557;Berlin;Berlin, Stadt;Germany;10623B178425B;;0049;7312;Outdoor Advertising Services;2016;220902045;240114117;635;635;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;269292132;Sky High TG GmbH;Heidestr. 38;Berlin;Berlin;GERMANY;10557;269292132;Sky High TG GmbH;Heidestr. 38;Berlin;Berlin;10557;286280854;JC DECAUX HOLDING;17 RUE SOYER;NEUILLY-SUR-SEINE;ILE-DE-FRANCE;FRANCE;92200;360;29367528;5
273333494;Walter Schmidt Holding GMBH;;N;Kurfurstendamm 119;;10711;Berlin;Berlin, Stadt;Germany;10623B74262B;;0049;6719;Offices of Holding Companies, Not Elsewhere Classified;1988;220854897;240062868;1;300;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;273333494;Walter Schmidt Holding GmbH;Kurfurstendamm 119;Berlin;Berlin;GERMANY;10711;273333494;Walter Schmidt Holding GmbH;Kurfurstendamm 119;Berlin;Berlin;10711;273333494;Walter Schmidt Holding GmbH;Kurfurstendamm 119;Berlin;Berlin;GERMANY;10711;7;894860;1
271570789;Unternehmensgruppe DR. Eckert GMBH;;N;Möllendorffstr. 48;;10367;Berlin;Berlin, Stadt;Germany;10623B33226B;;0049;5994;News Dealers and Newsstands;1990;228431817;237246772;0;1216;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;271570789;Unternehmensgruppe Dr. Eckert GmbH;Möllendorffstr. 48;Berlin;Berlin;GERMANY;10367;271570789;Unternehmensgruppe Dr. Eckert GmbH;Möllendorffstr. 48;Berlin;Berlin;10367;271570789;Unternehmensgruppe Dr. Eckert GmbH;Möllendorffstr. 48;Berlin;Berlin;GERMANY;10367;42;9639725;1
