ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
187023214;Rbc USA Holdco CORPORATION;;N;3 World Financial Ctr;;10281;New York City;New York;USA;3736845;00882;0001;6712;Offices of Bank Holding Companies;2003;5065121784;5065121784;0;7425;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;246519354;Royal Bank of Canada;200 Bay St Main Fl;TORONTO;ONTARIO;CANADA;M5J 2J5;187023214;RBC USA HOLDCO CORPORATION;3 World Financial Center;NEW YORK;New York;10281;246519354;Royal Bank of Canada;200 Bay St Main Fl;TORONTO;ONTARIO;CANADA;M5J 2J5;2477;6419478;2
358685360;Sony CORPORATION Of America;Sony Music Entertainment;N;25 Madison Ave Fl 27;;10010;New York City;New York;USA;126313;00882;0001;3695;Magnetic And Optical Recording Media;1960;4925914114;4925914114;250;33234;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;407055973;SONY GROUP CORPORATION;1-7-1, KONAN;MINATO-KU;TOKYO;JAPAN;1080075;358685360;Sony Corporation of America;25 Madison Ave FL 27;New York;New York;100108601;407055973;SONY GROUP CORPORATION;1-7-1, KONAN;MINATO-KU;TOKYO;JAPAN;1080075;1537;29938839;2
221704257;Tempur Sealy International, INC.;TEMPUR SEALY INTERNATIONAL;N;1000 Tempur Way;;40511;Lexington;Fayette;USA;3565036;00882;0001;2515;Mattresses, Foundations, and Convertible Beds;1846;4925400000;4925400000;512;12000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Tempur Sealy International, Inc.;1000 Tempur Way;LEXINGTON;Kentucky;UNITED STATES OF AME;40511;;Tempur Sealy International, Inc.;1000 Tempur Way;LEXINGTON;Kentucky;40511;;Tempur Sealy International, Inc.;1000 Tempur Way;LEXINGTON;Kentucky;UNITED STATES OF AME;40511;167;;0
455276075;Brookfield Asset Management LLC;;N;250 Vesey St Fl 15;;102811065;New York;New York;USA;4070221;00882;0001;6282;Investment Advice;2005;4899714003;4899714003;44;2019;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;246521961;Brookfield Corporation;181 Bay St Suite 100;TORONTO;ONTARIO;CANADA;M5J 2T3;455276075;Brookfield Asset Management LLC;250 Vesey St FL 15;New York;New York;102811065;246521961;Brookfield Corporation;181 Bay St Suite 100;TORONTO;ONTARIO;CANADA;M5J 2T3;1691;12003532;2
186486323;Marubeni America CORPORATION;;N;90 Park Ave Fl 6;;10016;New York City;New York;USA;82860;00882;0001;5131;Piece Goods, Notions, and Other Dry Good;1951;4875054274;4875054274;24;1239;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;407049306;MARUBENI CORPORATION;1-4-2, OTEMACHI;CHIYODA-KU;TOKYO;JAPAN;1000004;186486323;Marubeni America Corporation;90 Park Ave 6th Fl;NEW YORK;New York;10016;407049306;MARUBENI CORPORATION;1-4-2, OTEMACHI;CHIYODA-KU;TOKYO;JAPAN;1000004;2157;26569905;2
210477295;Health Insurance Plan Of Greater New York;;N;55 Water St Ste Conc1;;100418190;New York;New York;USA;;;0001;8011;Offices and Clinics of Doctors of Medicine;1944;4810766776;4810766776;323;5644;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;213944269;Emblemhealth, Inc.;55 Water St;New York;New York;USA;100410004;213944269;Emblemhealth, Inc.;55 Water St;New York;New York;100410004;213944269;Emblemhealth, Inc.;55 Water St;New York;New York;USA;100410004;104;12903843;2
188114942;Fidelity National Title Insurance CO Of New York;Fidelity National;N;1 Park Ave Ste 1402;;10016;New York;New York;USA;;;0001;6361;Title Insurance;2013;4721299324;4721299324;52;11147;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;360583143;Fidelity National Financial, Inc.;601 Riverside Ave FL 4;Jacksonville;Florida;USA;322042957;360583143;Fidelity National Financial, Inc.;601 Riverside Ave FL 4;Jacksonville;Florida;322042957;360583143;Fidelity National Financial, Inc.;601 Riverside Ave FL 4;Jacksonville;Florida;USA;322042957;2157;12761003;2
204319747;Aea Investors LP;;N;520 Madison Ave Fl 40;;10022;New York City;New York;USA;3539268;00882;0001;6282;Investment Advice;1968;4711529701;4711529701;20;5716;B;Imports & Exports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);;204319747;Aea Investors LP;520 Madison Ave Fl 40;NEW YORK;New York;UNITED STATES OF AME;10022;204319747;Aea Investors LP;520 Madison Ave Fl 40;NEW YORK;New York;10022;204319747;Aea Investors LP;520 Madison Ave Fl 40;NEW YORK;New York;UNITED STATES OF AME;10022;128;22084879;1
212327585;Brenntag North America, INC.;Brenntag;N;5083 Pottsville Pike;;19605;Reading;Berks;USA;3737838;00882;0001;5169;Chemicals and Allied Products, Not Elsewhere Classified;2003;4560748803;4560748803;8;5499;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Brenntag SE;Messeallee 11;Essen;Nordrhein-Westfalen;GERMANY;45131;;Brenntag North America, Inc.;5083 Pottsville Pike;Reading;Pennsylvania;196059724;;Brenntag SE;Messeallee 11;Essen;Nordrhein-Westfalen;GERMANY;45131;660;;0
213951223;Alliancebernstein CORPORATION;AB;N;1345 Avenue of the Americas;;10105;New York City;New York;USA;662102;00882;0001;6282;Investment Advice;1987;4544080260;4544080260;101;4707;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;233004937;Alpha Units Holdings, Inc.;1290 Ave of The Americas;NEW YORK;New York;UNITED STATES OF AME;10104;215385110;Equitable Holdings, Inc.;1345 Ave of The Americas;NEW YORK;New York;10105;215385110;Equitable Holdings, Inc.;1345 Ave of The Americas;NEW YORK;New York;UNITED STATES OF AME;10105;824;14544786;3
186467222;Tiffany & CO.;Tiffany;N;200 5th Ave Bsmt 2;;10022;New York City;New York;USA;2042197;00882;0001;5944;Jewelry Stores;2021;4424000000;4424000000;115;14100;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;186467222;Tiffany & Co.;200 5th Ave;NEW YORK;New York;10022;264763347;LVMH MOET HENNESSY LOUIS VUITTON;22 AVENUE MONTAIGNE;PARIS;ILE-DE-FRANCE;FRANCE;75008;4784;11738898;2
188670352;Balboa Intermediate Holdings LLC;;N;3307 Hillview Ave;;94304;Palo Alto;Santa Clara;USA;5606217;00882;0001;7371;Computer Programming Services;2014;4379767816;4379767816;1083;9700;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Balboa Intermediate Holdings LLC;3307 Hillview Ave;PALO ALTO;California;UNITED STATES OF AME;94304;;Balboa Intermediate Holdings LLC;3307 Hillview Ave;PALO ALTO;California;94304;;Balboa Intermediate Holdings LLC;3307 Hillview Ave;PALO ALTO;California;UNITED STATES OF AME;94304;231;;0
233263660;Iac INC.;IAC;N;555 W 18th St;;10011;New York City;New York;USA;7709338;00882;0001;7372;Prepackaged Software;1986;4365235000;4365235000;347;9500;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;233263660;IAC Inc.;555 W 18th St;NEW YORK;New York;UNITED STATES OF AME;10011;233263660;IAC Inc.;555 W 18th St;NEW YORK;New York;10011;233263660;IAC Inc.;555 W 18th St;NEW YORK;New York;UNITED STATES OF AME;10011;242;35443307;1
230869233;Qbe Holdings, INC.;;N;88 Pine St;;100051819;New York;New York;USA;0867547;00882;0001;6321;Accident and Health Insurance;1993;4305520257;4305520257;74;2450;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;451708365;QBE EMERGING MARKETS HOLDINGS PTY LIMITED;L 18 388 George St;SYDNEY;NEW SOUTH WALES;AUSTRALIA;2000;230869233;QBE Holdings, Inc.;88 Pine St FL 12;New York;New York;100051819;451377041;QBE INSURANCE GROUP LIMITED;L 18 388 George St;SYDNEY;NEW SOUTH WALES;AUSTRALIA;2000;184;29301415;4
465752572;Metroplus Health Plan, INC.;;N;50 Water St Fl 7;;10004;New York City;New York;USA;2498776;00882;0001;6324;Hospital and Medical Service Plans;2000;4296189597;4296189597;442;540;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;210607232;New York City Health and Hospitals Corporation;125 Worth St Rm 514;NEW YORK;New York;UNITED STATES OF AME;10013;210607232;New York City Health and Hospitals Corporation;125 Worth St Rm 514;NEW YORK;New York;10013;210607232;New York City Health and Hospitals Corporation;125 Worth St Rm 514;NEW YORK;New York;UNITED STATES OF AME;10013;141;2631277;2
186480329;The Hearst CORPORATION;Hearst Enterprises;N;300 W 57th St;;10019;New York City;New York;USA;0303029;00882;0001;4833;Television Broadcasting Stations;1934;4286121496;4286121496;2500;21141;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;186480329;The Hearst Corporation;300 W 57th St;NEW YORK;New York;UNITED STATES OF AME;10019;186480329;The Hearst Corporation;300 W 57th St;NEW YORK;New York;10019;186480329;The Hearst Corporation;300 W 57th St;NEW YORK;New York;UNITED STATES OF AME;10019;444;2125502;1
186489759;Marsh USA LLC;Marsh USA Inc.;N;1166 Avenue of the Americas;;100362708;New York;New York;USA;;;0001;6411;Insurance Agents, Brokers, and Service;1969;4182368828;4182368828;1200;38000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;201662945;Marsh & McLennan Companies, Inc.;1166 Ave of The Americas;New York;New York;USA;100362708;201662945;Marsh & McLennan Companies, Inc.;1166 Ave of The Americas;New York;New York;100362708;201662945;Marsh & McLennan Companies, Inc.;1166 Ave of The Americas;New York;New York;USA;100362708;1547;28260024;2
517856697;Skanska INC.;Skanska Walsh;N;350 5th Ave Fl 32;;101183290;New York;New York;USA;;;0001;8741;Management Services;1971;4085804435;4085804435;55;10000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;278714379;Skanska Kraft AB;Vendevägen 89;DANDERYD;Stockholm;SWEDEN;182 32;517856697;Skanska Inc.;350 5th Ave FL 32;New York;New York;101183290;278426202;Skanska AB;Warfvinges Väg 25;STOCKHOLM;Stockholm;SWEDEN;112 51;1134;33396974;3
214470357;Memorial Hospital For Cancer And Allied Diseases;;N;1275 York Ave;;100656007;New York;New York;USA;148;00882;0001;8069;Specialty Hospitals, Except Psychiatric;1884;4050993980;4050993980;5000;5000;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
188360649;Abc, INC.;ABC;N;77 W 66th St;;100236298;New York;New York;USA;58366;00882;0001;4833;Television Broadcasting Stations;1946;3959254222;3959254222;34;22175;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;503465847;Twdc Enterprises 18 Corp.;500 S Buena Vista St;Burbank;California;USA;915210001;232838885;The Walt Disney Company;500 S Buena Vista St;Burbank;California;915210007;232838885;The Walt Disney Company;500 S Buena Vista St;Burbank;California;USA;915210007;1253;2358004;3
186469462;Suntory Global Spirits INC.;;N;11 Madison Ave 12th Fl;;10010;New York City;New York;USA;2072335;00882;0001;2085;Distilled and Blended Liquors;2014;3912505942;3912505942;130;3400;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;424748162;SUNTORY HOLDINGS LIMITED;2-1-40, DOJIMAHAMA, KITA-KU;OSAKA;OSAKA;JAPAN;5300004;186469462;Suntory Global Spirits Inc.;11 Madison Ave 12th Fl;NEW YORK;New York;10010;407274128;KOTOBUKI REALTY CO., LTD.;2-1-5, DOJIMA, KITA-KU;OSAKA;OSAKA;JAPAN;5300003;1049;17632701;3
215065689;Rithm Capital CORP.;Rithm Capital;N;799 Broadway;;10003;New York City;New York;USA;5043102;00882;0001;6798;Real Estate Investment Trusts;2011;3798177000;3798177000;170;6570;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;215065689;Rithm Capital Corp.;799 Broadway;NEW YORK;New York;UNITED STATES OF AME;10003;215065689;Rithm Capital Corp.;799 Broadway;NEW YORK;New York;10003;215065689;Rithm Capital Corp.;799 Broadway;NEW YORK;New York;UNITED STATES OF AME;10003;581;954717;1
215748282;Wpp Group USA, INC.;;N;3 World Trade Ctr Greenwich St;;10007;New York;New York;USA;5821759;00882;0001;7311;Advertising Agencies;2015;3794279541;3794279541;1;26250;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;249071086;WPP PLC;22 Grenville Street;JERSEY;CHANNEL ISLANDS;ENGLAND;JE4 8PX;215748282;WPP Group USA, Inc.;3 World Trade Ctr Grnwich;New York;New York;10007;249071086;WPP PLC;22 Grenville Street;JERSEY;CHANNEL ISLANDS;ENGLAND;JE4 8PX;2111;18121834;2
189352070;Amn Healthcare Services, INC.;;N;2999 Olympus Blvd Ste 500;;75019;Coppell;Dallas;USA;2819582;00882;0001;7361;Employment Agencies;1985;3789254000;3789254000;435;3585;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Amn Healthcare Services, Inc.;2999 Olympus Blvd Ste 500;COPPELL;Texas;UNITED STATES OF AME;75019;;Amn Healthcare Services, Inc.;2999 Olympus Blvd Ste 500;COPPELL;Texas;75019;;Amn Healthcare Services, Inc.;2999 Olympus Blvd Ste 500;COPPELL;Texas;UNITED STATES OF AME;75019;195;;0
208199542;Mount Sinai Hospitals Group, INC.;;N;1 Gustave L Levy Pl;;10029;New York City;New York;USA;4461122;00882;0001;8062;General Medical and Surgical Hospitals;1852;3782773835;3782773835;902;12559;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;509235463;Mount Sinai Health System, Inc.;150 E 42nd St Fl 2;NEW YORK;New York;UNITED STATES OF AME;10017;509235463;Mount Sinai Health System, Inc.;150 E 42nd St Fl 2;NEW YORK;New York;10017;509235463;Mount Sinai Health System, Inc.;150 E 42nd St Fl 2;NEW YORK;New York;UNITED STATES OF AME;10017;187;33659581;2
215227622;Goldman Sachs Palmetto State Fund A, L.P.;;N;200 West St Bldg 200 # 200;;102822102;New York;New York;USA;4589992;00882;0001;6722;Management Investment Offices, Open-End;2008;3764893999;3764893999;2;2;G;Not available or none;12;Partnership of unknown;;;;;;;;;;;;;;;;;;;;;;;0;;0
455288506;Ubs Securities LLC;U B S;N;1285 Avenue of the Americas;;100196096;New York;New York;USA;2561817;00882;0001;6211;Security Brokers, Dealers, and Flotation Companies;1996;3746544740;3746544740;3000;4300;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;319479248;UBS AG;Bahnhofstrasse 45;ZÜRICH;ZÜRICH;SWITZERLAND;8001;455288506;UBS Securities LLC;1285 Ave of The Americas;New York;New York;100196096;318671932;UBS Group AG;Bahnhofstrasse 45;ZÜRICH;ZÜRICH;SWITZERLAND;8001;2176;27837522;3
220241654;Skanska USA INC.;;N;350 5th Ave Fl 32;;10118;New York City;New York;USA;307213;00882;0001;8741;Management Services;1971;3721188364;3721188364;6;7500;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;517856697;Skanska Inc.;350 5th Ave 32nd Fl;NEW YORK;New York;UNITED STATES OF AME;10118;517856697;Skanska Inc.;350 5th Ave 32nd Fl;NEW YORK;New York;10118;278426202;Skanska AB;Warfvinges VÃ¤g 25;STOCKHOLM;Stockholm;SWEDEN;112 51;1140;33396980;4
191046359;Westrock Paper And Packaging, LLC;Westrock;N;1000 Abernathy Rd;;30328;Atlanta;Fulton;USA;3955792;00882;0001;2621;Paper Mills;2019;3693634605;3693634605;100;6400;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Westrock Company;1000 Abernathy Rd Ne;ATLANTA;Georgia;UNITED STATES OF AME;30328;;WestRock Company;1000 Abernathy Rd Ne;ATLANTA;Georgia;30328;;SMURFIT KAPPA GROUP PUBLIC LIMITED COMPANY;BEECH HILL;DUBLIN 4;CO DUBLIN;IRELAND;D04 N2R2;1504;;0
455922484;New York City Municipal Water Finance Authority;;N;75 Park Pl 6th Fl;;100072549;New York;New York;USA;;;0001;4941;Water Supply;2007;3655308000;3655308000;3;3;G;Not available or none;0;;;;;;;;;;;;;;;;;;;;;;;;0;;0
215640308;Mcgraw-Hill Education, INC.;McGraw-Hill;N;1325 Avenue of the Americas;;10019;New York City;New York;USA;5099748;00882;0001;2731;Books: Publishing, or Publishing and Printing;2021;3644958297;3644958297;311;4850;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;465897703;Platinum Equity, LLC;360 N Crescent Dr Bldg S;BEVERLY HILLS;California;UNITED STATES OF AME;90210;465897703;Platinum Equity, LLC;360 N Crescent Dr Bldg S;BEVERLY HILLS;California;90210;465897703;Platinum Equity, LLC;360 N Crescent Dr Bldg S;BEVERLY HILLS;California;UNITED STATES OF AME;90210;1195;29168166;2
359691551;Wpp Clapton Square, LLC;Wpp;N;Three World Trade Center 175 Greenwich St;;100070042;New York;New York;USA;;;0001;7311;Advertising Agencies;2005;3612274627;3612274627;80;26249;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;215748282;Wpp Group Usa, Inc.;3 World Trade Ctr Grnwich;New York;New York;USA;10007;215748282;WPP Group USA, Inc.;3 World Trade Ctr Grnwich;New York;New York;10007;249071086;WPP PLC;22 Grenville Street;JERSEY;CHANNEL ISLANDS;ENGLAND;JE4 8PX;2111;18121835;3
216165509;Vici Properties INC.;;N;535 Madison Ave Fl 20;;10022;New York City;New York;USA;D17984675;00882;0001;6798;Real Estate Investment Trusts;2017;3611988000;3611988000;18;140;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;216165509;Vici Properties Inc.;535 Madison Ave Fl 20;NEW YORK;New York;UNITED STATES OF AME;10022;216165509;Vici Properties Inc.;535 Madison Ave Fl 20;NEW YORK;New York;10022;216165509;Vici Properties Inc.;535 Madison Ave Fl 20;NEW YORK;New York;UNITED STATES OF AME;10022;66;33399624;1
280476769;New York City Transitional Finance Authority;;N;75 Park Pl 6th Fl;;100072549;New York;New York;USA;;;0001;7389;Business Services, Not Elsewhere Classified;2005;3607734000;3607734000;2;2;G;Not available or none;0;;;;;;;;;;;;;;;;;;;;;;;;0;;0
233328063;Blackstone Private Credit Fund;;N;345 Park Ave Fl 31;;101543302;New York;New York;USA;;;0001;6722;Management Investment Offices, Open-End;2020;3602347000;3602347000;11;313;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;233328063;Blackstone Private Credit Fund;345 Park Ave FL 31;New York;New York;USA;101543302;233328063;Blackstone Private Credit Fund;345 Park Ave FL 31;New York;New York;101543302;233328063;Blackstone Private Credit Fund;345 Park Ave FL 31;New York;New York;USA;101543302;7;22910409;1
375373549;Aip, LLC;American Industrial Partners;N;450 Lexington Ave Fl 40;;10017;New York City;New York;USA;3489822;00882;0001;6726;Unit Investment Trusts, Face-Amount Certificate Offices, and Closed-End Management Investment Offices;2002;3587682168;3587682168;21;6500;H;Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;375373549;Aip, LLC;450 Lexington Ave Fl 40;NEW YORK;New York;UNITED STATES OF AME;10017;375373549;Aip, LLC;450 Lexington Ave Fl 40;NEW YORK;New York;10017;375373549;Aip, LLC;450 Lexington Ave Fl 40;NEW YORK;New York;UNITED STATES OF AME;10017;269;25871569;1
208845599;Kohlberg Kravis Roberts & CO. L.P.;KKR;N;30 Hudson Yards;;10001;New York City;New York;USA;2125720;00882;0001;6726;Unit Investment Trusts, Face-Amount Certificate Offices, and Closed-End Management Investment Offices;1987;3585673740;3585673740;47;1014;B;Imports & Exports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;456506631;KKR & Co. Inc.;30 Hudson Yards;NEW YORK;New York;UNITED STATES OF AME;10001;456506631;KKR & Co. Inc.;30 Hudson Yards;NEW YORK;New York;10001;456506631;KKR & Co. Inc.;30 Hudson Yards;NEW YORK;New York;UNITED STATES OF AME;10001;2282;26260937;2
213993999;Db USA CORPORATION;;N;1 Columbus Cir;;100198735;New York;New York;USA;;;0001;6141;Personal Credit Institutions;1999;3578519432;3578519432;1000;8297;B;Imports & Exports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;270781403;DEUTSCHE BANK AG;Taunusanlage 12;Frankfurt am Main;Hessen;GERMANY;60325;213993999;DB USA Corporation;1 Columbus Cir;New York;New York;100198735;270781403;DEUTSCHE BANK AG;Taunusanlage 12;Frankfurt am Main;Hessen;GERMANY;60325;4270;30531793;2
232951756;Chapters Holdco INC.;;N;122 5th Ave;;10011;New York City;New York;USA;7443293;00882;0001;5942;Book Stores;2019;3552745000;3552745000;8443;24000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;232951756;Chapters Holdco Inc.;122 5th Ave;New York;New York;UNITED STATES OF AME;100115605;232951756;Chapters Holdco Inc.;122 5th Ave;New York;New York;100115605;232951756;Chapters Holdco Inc.;122 5th Ave;New York;New York;UNITED STATES OF AME;100115605;642;1494694;1
518599096;Apollo Asset Management, INC.;;N;9 W 57th St Fl 42;;100192701;New York;New York;USA;4382726;00882;0001;6282;Investment Advice;1990;3551356000;3551356000;548;2540;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;233960217;Apollo Global Management, Inc.;9 W 57th St FL 42;New York;New York;USA;100192701;233960217;Apollo Global Management, Inc.;9 W 57th St FL 42;New York;New York;100192701;233960217;Apollo Global Management, Inc.;9 W 57th St FL 42;New York;New York;USA;100192701;3116;14096633;2
191433438;Hartree Partners, LP;Hetco;N;1185 Avenue of the Americas;;10036;New York City;New York;USA;2730518;00882;0001;6221;Commodity Contracts Brokers and Dealers;2015;3541680734;3541680734;265;905;C;Imports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;485472761;Oaktree Capital Management, L.P.;333 S Grand Ave Fl 28;LOS ANGELES;California;UNITED STATES OF AME;90071;455276075;Brookfield Asset Management LLC;250 Vesey St Fl 15;NEW YORK;New York;10281;246521961;Brookfield Corporation;301-100 Adelaide St W;TORONTO;ONTARIO;CANADA;M5H 4H1;2934;12003622;4
189776405;Entegris, INC.;ENTEGRIS;N;129 Concord Rd;;01821;Billerica;Middlesex;USA;3941572;00882;0001;3089;Plastics Products, Not Elsewhere Classified;1966;3523926000;3523926000;1000;8000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Entegris, Inc.;129 Concord Rd;BILLERICA;Massachusetts;UNITED STATES OF AME;01821;;Entegris, Inc.;129 Concord Rd;BILLERICA;Massachusetts;01821;;Entegris, Inc.;129 Concord Rd;BILLERICA;Massachusetts;UNITED STATES OF AME;01821;122;;0
215917866;Federal Home Loan Bank Of New York;;N;101 Park Ave Fl 6;;101780500;New York;New York;USA;;;0001;6111;Federal and Federally-Sponsored Credit Agencies;1932;2787231000;3500000000;209;273;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;215917866;Federal Home Loan Bank of New York;101 Park Ave FL 6;New York;New York;USA;101780500;215917866;Federal Home Loan Bank of New York;101 Park Ave FL 6;New York;New York;101780500;215917866;Federal Home Loan Bank of New York;101 Park Ave FL 6;New York;New York;USA;101780500;4;16567408;1
234271789;Sprague Hp Holdings, LLC;;N;1185 Avenue of the Americas;;10036;New York City;New York;USA;5847933;00882;;6221;Commodity Contracts Brokers and Dealers;2021;3498160000;3498160000;3;905;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;191433438;Hartree Partners, LP;1185 Ave of The Americas;NEW YORK;New York;UNITED STATES OF AME;10036;455276075;Brookfield Asset Management LLC;250 Vesey St Fl 15;NEW YORK;New York;10281;246521961;Brookfield Corporation;301-100 Adelaide St W;TORONTO;ONTARIO;CANADA;M5H 4H1;2934;12003657;5
188897913;New York City Transit Authority;Public Transportation;N;2 Broadway Fl 18;;100043357;New York;New York;USA;;;0001;4111;Local and Suburban Transit;1968;3468793000;3468793000;4750;47956;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;203244514;Metropolitan Transportation Authority;2 Broadway;New York;New York;USA;100042207;203244514;Metropolitan Transportation Authority;2 Broadway;New York;New York;100042207;203244514;Metropolitan Transportation Authority;2 Broadway;New York;New York;USA;100042207;96;20410343;2
212784837;Kps Capital Partners, LP;;N;1 Vanderbilt Ave Fl 52;;10017;New York City;New York;USA;4274176;00882;0001;6726;Unit Investment Trusts, Face-Amount Certificate Offices, and Closed-End Management Investment Offices;1998;3444651382;3444651382;40;7789;B;Imports & Exports;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);;212784837;Kps Capital Partners, LP;1 Vanderbilt Ave Fl 52;NEW YORK;New York;UNITED STATES OF AME;10017;212784837;Kps Capital Partners, LP;1 Vanderbilt Ave Fl 52;NEW YORK;New York;10017;212784837;Kps Capital Partners, LP;1 Vanderbilt Ave Fl 52;NEW YORK;New York;UNITED STATES OF AME;10017;118;19835899;1
186494833;Guardian Life Insurance Company Of America;;N;10 Hudson Yards Fl 22;;100012159;New York;New York;USA;;;0001;6311;Life Insurance;1869;3417876709;3417876709;1200;9556;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;186494833;Guardian Life Insurance Company of America;10 Hudson Yards FL 22;New York;New York;USA;100012159;186494833;Guardian Life Insurance Company of America;10 Hudson Yards FL 22;New York;New York;100012159;186494833;Guardian Life Insurance Company of America;10 Hudson Yards FL 22;New York;New York;USA;100012159;221;11945039;1
201595165;Crowley Holdings, INC.;Crowley;N;9487 Regency Square Blvd Ste 101;;32225;Jacksonville;Duval;USA;4503551;00882;0001;4412;Deep Sea Foreign Transportation of Freight;2008;3379521000;3379521000;80;4500;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Crowley Holdings, Inc.;9487 Rgncy Sq Blvd Ste 10;JACKSONVILLE;Florida;UNITED STATES OF AME;32225;;Crowley Holdings, Inc.;9487 Rgncy Sq Blvd Ste 10;JACKSONVILLE;Florida;32225;;Crowley Holdings, Inc.;9487 Rgncy Sq Blvd Ste 10;JACKSONVILLE;Florida;UNITED STATES OF AME;32225;150;;0
