ID;Company Name;Trade Name;Address Status;Address 1;Address 2;Postal Code;City;State/Province;Country;Company Registration Number;Company Registration Type Code;Country Phone Access Code;Business Category Code 1;Business Category Code 1 - Description;Founding Year;Yearly Revenue Local Currency;Yearly Revenue in U.S. Dollars;Employees On Site;Employees Total;Import/Export Code;Import/Export Code - Description;Business Legal Type;Business Legal Type - Description;Location Type - Description;Subsidiary Code - Description;Local Headquarter ID Number;Local Headquarter Company Name;Local Headquarter Street Address;Local Headquarter City;Local Headquarter State/Province;Local Headquarter Country Name;Local Headquarter Postal Code;National Headquarter ID Number;National Headquarter Company Name;National Headquarter Street Address;National Headquarter City Name;National Headquarter State/Province Name;National Headquarter Postal Code;Global Headquarter ID Number;Global Headquarter Company Name;Global Headquarter Street Address;Global Headquarter City Name;Global Headquarter State/Province;Global Headquarter Country Name;Global Headquarter Postal Code;Number of Companies in Group;Group Code;Group Linkage Code
211196575;Sheppard, Mullin, Richter & Hampton, Llp;Sheppard Mullin;N;333 S Hope St Fl 43;;900711422;Los Angeles;California;USA;95-1463164;;0001;8111;Legal Services;1960;181583220;181583220;370;1124;G;Not available or none;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);;211196575;Sheppard, Mullin, Richter & Hampton, LLP;333 S Hope St FL 43;Los Angeles;California;USA;900711422;211196575;Sheppard, Mullin, Richter & Hampton, LLP;333 S Hope St FL 43;Los Angeles;California;900711422;211196575;Sheppard, Mullin, Richter & Hampton, LLP;333 S Hope St FL 43;Los Angeles;California;USA;900711422;1;31120942;1
235679087;Jonathan Louis International LTD.;;N;12919 S Figueroa St;;900611134;Los Angeles;California;USA;1331826;00882;0001;5712;Furniture Stores;1985;138438463;181000000;148;709;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;235679087;Jonathan Louis International Ltd.;12919 S Figueroa St;Los Angeles;California;USA;900611134;235679087;Jonathan Louis International Ltd.;12919 S Figueroa St;Los Angeles;California;900611134;235679087;Jonathan Louis International Ltd.;12919 S Figueroa St;Los Angeles;California;USA;900611134;2;17149451;1
454861226;The New Economy Fund;Class 529-A Shares;N;333 S Hope St Fl 53;;900711418;Los Angeles;California;USA;;;0001;6722;Management Investment Offices, Open-End;2006;180881000;180881000;6;6;G;Not available or none;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
192716214;Weitsman Shredding, LLC;;N;1 Recycle Dr;;13827;Owego;Tioga;USA;4006420;00882;0001;5051;Metals Service Centers and Offices;2011;179199620;179199620;64;324;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Weitsman Shredding, LLC;1 Recycle Dr;OWEGO;New York;UNITED STATES OF AME;13827;;Weitsman Shredding, LLC;1 Recycle Dr;OWEGO;New York;13827;;Weitsman Shredding, LLC;1 Recycle Dr;OWEGO;New York;UNITED STATES OF AME;13827;20;;0
207077012;Master Pipe Distribution Company, LLC;;N;2566 Overland Ave Ste 790;;900643371;Los Angeles;California;USA;2,01113E+11;00882;0001;5051;Metals Service Centers and Offices;2011;178448866;178448870;7;7;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
197215940;Lbd Parent Holdings LLC;Lucky Brand;N;3880 N Mission Rd;;900313138;Los Angeles;California;USA;;;0001;6719;Offices of Holding Companies, Not Elsewhere Classified;2017;174719837;174719837;0;4830;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;197215940;Lbd Parent Holdings LLC;3880 N Mission Rd;Los Angeles;California;USA;900313138;197215940;Lbd Parent Holdings LLC;3880 N Mission Rd;Los Angeles;California;900313138;197215940;Lbd Parent Holdings LLC;3880 N Mission Rd;Los Angeles;California;USA;900313138;167;17326640;1
215851664;Kingswood Capital Management, LLC;;N;11111 Santa Monica Blvd Ste 1700;;90025;Los Angeles;Los Angeles;USA;5286335;00882;0001;6726;Unit Investment Trusts, Face-Amount Certificate Offices, and Closed-End Management Investment Offices;2013;174681118;174681118;205;659;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;215851664;Kingswood Capital Management, LLC;11111 Snta Mnica Blvd Ste;LOS ANGELES;California;UNITED STATES OF AME;90025;215851664;Kingswood Capital Management, LLC;11111 Snta Mnica Blvd Ste;LOS ANGELES;California;90025;215851664;Kingswood Capital Management, LLC;11111 Snta Mnica Blvd Ste;LOS ANGELES;California;UNITED STATES OF AME;90025;57;27809057;1
233254641;Lbd Intermediate Holdings, LLC;Lucky Brand;N;3880 N Mission Rd;;900313138;Los Angeles;California;USA;;;0000;6719;Offices of Holding Companies, Not Elsewhere Classified;2020;173889755;173889755;0;4819;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;197215940;Lbd Parent Holdings LLC;3880 N Mission Rd;LOS ANGELES;California;USA;900313138;197215940;Lbd Parent Holdings LLC;3880 N Mission Rd;LOS ANGELES;California;900313138;197215940;Lbd Parent Holdings LLC;3880 N Mission Rd;LOS ANGELES;California;USA;900313138;167;17326641;2
216442979;Solace Cst, LLC;;N;11111 Santa Monica Blvd Ste 1275;;90025;Los Angeles;Los Angeles;USA;6399952;00882;0001;6799;Investors, Not Elsewhere Classified;2017;172571986;172571986;5;131;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;215421535;Solace Capital Partners, L.P.;11111 Santa Monica Blvd # 1275;Los Angeles;California;UNITED STATES OF AME;900255783;215421535;Solace Capital Partners, L.P.;11111 Santa Monica Blvd # 1275;Los Angeles;California;900255783;215421535;Solace Capital Partners, L.P.;11111 Santa Monica Blvd # 1275;Los Angeles;California;UNITED STATES OF AME;900255783;18;25379233;2
215421535;Solace Capital Partners, L.P.;;N;11111 Santa Monica Blvd Ste 1275;;900255783;Los Angeles;California;USA;;;0001;6799;Investors, Not Elsewhere Classified;2014;172571986;172571986;5;10;G;Not available or none;12;Partnership of unknown;Headquarter/Parent (branches and/or subsidiaries report to it);;215421535;Solace Capital Partners, L.P.;11111 Santa Monica Blvd # 1275;Los Angeles;California;USA;900255783;215421535;Solace Capital Partners, L.P.;11111 Santa Monica Blvd # 1275;Los Angeles;California;900255783;215421535;Solace Capital Partners, L.P.;11111 Santa Monica Blvd # 1275;Los Angeles;California;USA;900255783;15;26467489;1
243955985;Ibew Local 18;;N;4189 W 2nd St;;900044340;Los Angeles;California;USA;;;0001;8631;Labor Unions and Similar Labor Organizations;1947;170196833;170196833;19;19;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
521520687;Crescent Capital Group LP;;N;11100 Santa Monica Blvd;;900253384;Los Angeles;California;USA;;;0001;6282;Investment Advice;2021;170177416;170177416;111;191;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;256683958;Sun Life Financial Inc;1 York St;TORONTO;ONTARIO;CANADA;M5J 0B6;521520687;Crescent Capital Group LP;11100 Santa Monica Blvd;Los Angeles;California;900253384;256683958;Sun Life Financial Inc;1 York St;TORONTO;ONTARIO;CANADA;M5J 0B6;477;11487042;2
194295133;J.D. Power;;N;320 E Big Beaver Rd Ste 500;;48083;Troy;Newaygo;USA;3371783;00882;0001;8732;Commercial Economic, Sociological, and Educational Research;2019;169230477;169230477;100;800;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Thoma Bravo, L.P.;110 N Wacker Dr Fl 32;CHICAGO;Illinois;UNITED STATES OF AME;60606;;Thoma Bravo, L.P.;110 N Wacker Dr Fl 32;CHICAGO;Illinois;60606;;Thoma Bravo, L.P.;110 N Wacker Dr Fl 32;CHICAGO;Illinois;UNITED STATES OF AME;60606;191;;0
218989554;Deutsche Bank National Trust CO;;N;1999 Avenue of the Stars;;900676022;Los Angeles;California;USA;;;0001;6111;Federal and Federally-Sponsored Credit Agencies;1983;161962000;168000000;39;100;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;244255834;Deutsche Bank Trust Company Americas;60 Wall St;New York;New York;USA;100052858;213993999;Db USA Corporation;1 Columbus Cir;New York;New York;100198735;270781403;DEUTSCHE BANK AG;Roßmarkt 18;Frankfurt am Main;Hessen;GERMANY;60311;4261;29323655;4
218873346;Saint-Gobain Glass CORPORATION;Saint-Gobain Sekurit;N;20 Moores Rd;;19355;Malvern;Chester;USA;2764611;00882;0001;5039;Construction Materials, Not Elsewhere Classified;1997;166168859;166168859;30;89;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;COMPAGNIE DE SAINT-GOBAIN;TOUR SAINT-GOBAIN;COURBEVOIE;ILE-DE-FRANCE;FRANCE;92400;;Saint-Gobain Glass Corporation;20 Moores Rd;MALVERN;Pennsylvania;19355;;COMPAGNIE DE SAINT-GOBAIN;TOUR SAINT-GOBAIN;COURBEVOIE;ILE-DE-FRANCE;FRANCE;92400;4848;;0
233351018;Evgo Holdings, LLC;;N;11390 W Olympic Blvd;;90064;Los Angeles;Los Angeles;USA;7750293;00882;0001;8742;Management Consulting Services;2019;163996298;163996298;9;299;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;374368387;Ls Power Equity Partners, L.P.;1700 Broadway Fl 35;NEW YORK;New York;UNITED STATES OF AME;10019;374368387;Ls Power Equity Partners, L.P.;1700 Broadway Fl 35;NEW YORK;New York;10019;374368387;Ls Power Equity Partners, L.P.;1700 Broadway Fl 35;NEW YORK;New York;UNITED STATES OF AME;10019;70;13247867;2
198531843;Testequity LLC;Techni-Tools;N;6100 Condor Dr;;93021;Moorpark;Ventura;USA;4042883;00882;0001;7629;Electrical and Electronic Repair Shops, Not Elsewhere Classified;1971;163894713;163894713;99;328;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Distribution Solutions Group, Inc.;301 Commerce St Ste 1700;FORT WORTH;Texas;UNITED STATES OF AME;76102;;Distribution Solutions Group, Inc.;301 Commerce St Ste 1700;FORT WORTH;Texas;76102;;Distribution Solutions Group, Inc.;301 Commerce St Ste 1700;FORT WORTH;Texas;UNITED STATES OF AME;76102;129;;0
216699606;Tcw Direct Lending Vii LLC;;N;865 S Figueroa St # 1800;;900172507;Los Angeles;California;USA;;;0001;6722;Management Investment Offices, Open-End;2018;160071000;163000000;5;64;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;216699606;Tcw Direct Lending VII LLC;865 S Figueroa St # 1800;Los Angeles;California;USA;900172507;216699606;Tcw Direct Lending VII LLC;865 S Figueroa St # 1800;Los Angeles;California;900172507;216699606;Tcw Direct Lending VII LLC;865 S Figueroa St # 1800;Los Angeles;California;USA;900172507;4;10319874;1
187849344;Transocean Offshore Deepwater Drilling INC.;Transocean Sedco Forex;N;1414 Enclave Pkwy;;77046;Houston;Harris;USA;3036138;00882;0001;1381;Drilling Oil and Gas Wells;2010;162716992;162716992;21;266;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Transocean Inc.;1414 Enclave Pkwy;HOUSTON;Texas;UNITED STATES OF AME;77077;;Transocean Inc.;1414 Enclave Pkwy;HOUSTON;Texas;77077;;Transocean Ltd.;Turmstrasse 30;STEINHAUSEN;ZUG;SWITZERLAND;6312;132;;0
214618283;Los Angeles Lgbt Center;L.A. GAY & LESBIAN CENTER;N;1625 Schrader Blvd;;90028;Los Angeles;Los Angeles;USA;0642894;00882;0001;8399;Social Services, Not Elsewhere Classified;1972;162444453;162444453;148;240;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;214618283;Los Angeles Lgbt Center;1625 N Schrader Blvd;LOS ANGELES;California;UNITED STATES OF AME;90028;214618283;Los Angeles Lgbt Center;1625 N Schrader Blvd;LOS ANGELES;California;90028;214618283;Los Angeles Lgbt Center;1625 N Schrader Blvd;LOS ANGELES;California;UNITED STATES OF AME;90028;5;19281523;1
215056458;Pcb Bancorp;;N;3701 Wilshire Blvd Ste 100;;90010;Los Angeles;Los Angeles;USA;2972741;00882;0001;6022;State Commercial Banks;2007;161860000;161860000;19;271;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;215056458;Pcb Bancorp;3701 Wlshire Blvd Ste 100;LOS ANGELES;California;UNITED STATES OF AME;90010;215056458;Pcb Bancorp;3701 Wlshire Blvd Ste 100;LOS ANGELES;California;90010;215056458;Pcb Bancorp;3701 Wlshire Blvd Ste 100;LOS ANGELES;California;UNITED STATES OF AME;90010;18;32795465;1
233320830;Evgo INC.;;N;11835 W Olympic Blvd Ste 900e;;90064;Los Angeles;Los Angeles;USA;3371727;00882;0001;5541;Gasoline Service Stations;2021;160953000;160953000;2;292;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;233351018;Evgo Holdings, LLC;11390 W Olympic Blvd;Los Angeles;California;UNITED STATES OF AME;900641619;374368387;Ls Power Equity Partners, L.P.;1700 Broadway Fl 35;NEW YORK;New York;10019;374368387;Ls Power Equity Partners, L.P.;1700 Broadway Fl 35;NEW YORK;New York;UNITED STATES OF AME;10019;70;12669341;3
456663736;Directors Guild Of America - Producer Pension And Health Plans;;N;5055 Wilshire Blvd Ste 600;;900366100;Los Angeles;California;USA;;;0001;6371;Pension, Health, and Welfare Funds;2007;160852469;160852469;32;32;G;Not available or none;13;Proprietorship type;;;;;;;;;;;;;;;;;;;;;;;0;;0
233150325;American Funds Global Insight Funds;;N;333 S Hope St Fl 53;;900711418;Los Angeles;California;USA;;;0001;6722;Management Investment Offices, Open-End;0;159617000;159617000;4;4;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
208513151;Los Angeles Philharmonic Association;L A PHILHARMONIC;N;151 S Grand Ave;;900123034;Los Angeles;California;USA;;;0001;7929;Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups;1934;158200776;158200776;200;2000;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;208513151;Los Angeles Philharmonic Association;151 S Grand Ave;Los Angeles;California;USA;900123034;208513151;Los Angeles Philharmonic Association;151 S Grand Ave;Los Angeles;California;900123034;208513151;Los Angeles Philharmonic Association;151 S Grand Ave;Los Angeles;California;USA;900123034;4;18623708;1
215588416;Stone Canyon Industries LLC;;N;1875 Century Park E Ste 320;;900672337;Los Angeles;California;USA;;;0001;3089;Plastics Products, Not Elsewhere Classified;2014;151500698;151500698;2708;2708;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
213988677;Children's Home Society Of California;;N;1300 W 4th St;;90017;Los Angeles;Los Angeles;USA;0053418;00882;0001;8322;Individual and Family Social Services;1891;151407651;151407651;30;300;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;213988677;Children's Home Society of California;1300 W 4th St;LOS ANGELES;California;UNITED STATES OF AME;90017;213988677;Children's Home Society of California;1300 W 4th St;LOS ANGELES;California;90017;213988677;Children's Home Society of California;1300 W 4th St;LOS ANGELES;California;UNITED STATES OF AME;90017;15;12128249;1
206985334;International Coffee & Tea LLC;Coffee Bean & Tea Leaf, The;N;5700 Wilshire Blvd Ste 120;;900363644;Los Angeles;California;USA;2977586;00882;0001;5812;Eating Places;1998;150818671;150818671;75;2850;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;426020597;JOLLIBEE FOODS CORPORATION;5th-10th Floor Jollibee Plaza Building;Pasig;;PHILIPPINES;1605;206985334;International Coffee & Tea, LLC;5700 Wilshire Blvd # 120;Los Angeles;California;900363644;426020597;JOLLIBEE FOODS CORPORATION;5th-10th Floor Jollibee Plaza Building;Pasig;;PHILIPPINES;1605;1308;34725854;2
219597715;The J Paul Getty Trust;Getty Publications;N;1200 Getty Center Dr Ste 500;;900491657;Los Angeles;California;USA;;;0001;8412;Museums and Art Galleries;1953;149737516;149737516;1431;1940;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;219597715;The J Paul Getty Trust;1200 Getty Center Dr # 500;Los Angeles;California;USA;900491657;219597715;The J Paul Getty Trust;1200 Getty Center Dr # 500;Los Angeles;California;900491657;219597715;The J Paul Getty Trust;1200 Getty Center Dr # 500;Los Angeles;California;USA;900491657;8;20557847;1
215607232;Riot Games Direct, INC.;;N;12333 W Olympic Blvd;;900641021;Los Angeles;California;USA;5506393;00882;0000;5092;Toys and Hobby Goods and Supplies;2011;148812022;148812022;2012;2012;G;Not available or none;3;Corporation;;Is a subsidiary;458910500;Tencent Holdings Limited;c/o Codan Trust Company (Cayman) Limited;GEORGE TOWN;GRAND CAYMAN;CAYMAN ISLANDS;KY11111;215607232;Riot Games Direct, Inc.;12333 W Olympic Blvd;Los Angeles;California;900641021;458910500;Tencent Holdings Limited;c/o Codan Trust Company (Cayman) Limited;GEORGE TOWN;GRAND CAYMAN;CAYMAN ISLANDS;KY11111;198;29802122;2
187435879;Playboy Enterprises, INC.;Playboy;N;10960 Wilshire Blvd Fl 22;;90024;Los Angeles;Los Angeles;USA;2890968;00882;0001;5999;Miscellaneous Retail Stores, Not Elsewhere Classified;1953;147000000;147000000;77;662;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;233215329;Plby Group, Inc.;10960 Wlshire Blvd Ste 22;LOS ANGELES;California;UNITED STATES OF AME;90024;233215329;Plby Group, Inc.;10960 Wlshire Blvd Ste 22;LOS ANGELES;California;90024;233215329;Plby Group, Inc.;10960 Wlshire Blvd Ste 22;LOS ANGELES;California;UNITED STATES OF AME;90024;56;22969457;2
212565170;Ttl Holdings, LLC;;N;4626 Eucalyptus Ave;;91710;Chino;San Bernardino;USA;3591710;00882;0001;3089;Plastics Products, Not Elsewhere Classified;2002;145243506;145243506;10;1400;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Eep Holdings, LLC;4626 Eucalyptus Ave;CHINO;California;UNITED STATES OF AME;91710;;Eep Holdings, LLC;4626 Eucalyptus Ave;CHINO;California;91710;;Eep Holdings, LLC;4626 Eucalyptus Ave;CHINO;California;UNITED STATES OF AME;91710;12;;0
203609075;Occidental College;;N;1600 Campus Rd;;900413314;Los Angeles;California;USA;0016192;00882;0001;8221;Colleges, Universities, and Professional Schools;1887;144995188;144995188;600;610;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;203609075;Occidental College;1600 Campus Rd;Los Angeles;California;USA;900413314;203609075;Occidental College;1600 Campus Rd;Los Angeles;California;900413314;203609075;Occidental College;1600 Campus Rd;Los Angeles;California;USA;900413314;3;15039918;1
215702410;California Rehabilitation Institute, LLC;SELECT MEDICAL;N;2070 Century Park E;;900671907;Los Angeles;California;USA;5436283;00882;0001;8062;General Medical and Surgical Hospitals;2014;143990144;143990144;75;75;G;Not available or none;3;Corporation;;Is a subsidiary;244994665;Select Medical Holdings Corporation;4714 Gettysburg Rd;Mechanicsburg;Pennsylvania;USA;170554325;244994665;Select Medical Holdings Corporation;4714 Gettysburg Rd;Mechanicsburg;Pennsylvania;170554325;244994665;Select Medical Holdings Corporation;4714 Gettysburg Rd;Mechanicsburg;Pennsylvania;USA;170554325;2638;7990033;2
221450854;Success Academy Charter Schools, INC.;;N;95 Pine St Fl 6;;10005;New York City;New York;USA;4184540;00882;0001;8741;Management Services;2006;143889167;143889167;220;1300;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Success Academy Charter Schools, Inc.;95 Pine St 6th Flr;NEW YORK;New York;UNITED STATES OF AME;10005;;Success Academy Charter Schools, Inc.;95 Pine St 6th Flr;NEW YORK;New York;10005;;Success Academy Charter Schools, Inc.;95 Pine St 6th Flr;NEW YORK;New York;UNITED STATES OF AME;10005;50;;0
233215329;Plby Group, INC.;PLAYBOY;N;10960 Wilshire Blvd Ste 2200;;90024;Los Angeles;Los Angeles;USA;7699564;00882;0001;5999;Miscellaneous Retail Stores, Not Elsewhere Classified;1953;142950000;142950000;24;628;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;233215329;Plby Group, Inc.;10960 Wlshire Blvd Ste 22;LOS ANGELES;California;UNITED STATES OF AME;90024;233215329;Plby Group, Inc.;10960 Wlshire Blvd Ste 22;LOS ANGELES;California;90024;233215329;Plby Group, Inc.;10960 Wlshire Blvd Ste 22;LOS ANGELES;California;UNITED STATES OF AME;90024;56;22969442;1
232774652;Medmen Enterprises INC.;;N;8740 S Sepulveda Blvd;;900454000;Los Angeles;California;USA;5499286;00882;0001;5999;Miscellaneous Retail Stores, Not Elsewhere Classified;2021;140811689;140811689;16;798;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;256583780;Tilray Canada Ltd;1100 Maughan Rd;NANAIMO;BRITISH COLUMBIA;CANADA;V9X 1J2;232774652;MedMen Enterprises Inc.;8740 S Sepulveda Blvd;Los Angeles;California;900454000;255651679;Tilray Brands, Inc;269 Erie St S;LEAMINGTON;ONTARIO;CANADA;N8H 3C4;38;4344189;3
465341816;China Airlines, LTD.;;N;11201 Aviation Blvd;;900456100;Los Angeles;California;USA;;;0001;4512;Air Transportation, Scheduled;1969;67479772;140000000;14;547;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;393637408;China Airlines Ltd.;No.1, Hangzhan S. Rd.,;Taoyuan City;Taoyuan;TAIWAN;33758;465341816;China Airlines, Ltd.;11201 Aviation Blvd;Los Angeles;California;900456100;393637408;China Airlines Ltd.;No.1, Hangzhan S. Rd.,;Taoyuan City;Taoyuan;TAIWAN;33758;116;34572026;2
348743619;Club Assist North America INC.;;N;888 W 6th St Ste 300;;900172729;Los Angeles;California;USA;3460570;00882;0001;5013;Motor Vehicle Supplies and New Parts;2001;81621122;139270000;64;314;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;452575966;CLUB ASSIST CORPORATION PTY LTD;237-239 Frankston-Dandenong Rd;DANDENONG;VICTORIA;AUSTRALIA;3175;348743619;Club Assist North America Inc.;888 W 6th St Ste 300;Los Angeles;California;900172729;444126996;CLUB ASSETS PTY LIMITED;LEVEL 13 135-151 CLARENCE STREET;SYDNEY;NEW SOUTH WALES;AUSTRALIA;2000;12;1438975;3
214187190;Prosper Marketplace, INC.;;N;221 Main St Fl 3;;94105;San Francisco;San Francisco;USA;3943799;00882;0001;6163;Loan Brokers;2005;137700000;137700000;101;404;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;;Prosper Marketplace, Inc.;221 Main St Fl 3;SAN FRANCISCO;California;UNITED STATES OF AME;94105;;Prosper Marketplace, Inc.;221 Main St Fl 3;SAN FRANCISCO;California;94105;;Prosper Marketplace, Inc.;221 Main St Fl 3;SAN FRANCISCO;California;UNITED STATES OF AME;94105;8;;0
501924801;ST. John's Community Health;Saint John's Well Child Center;N;808 W 58th St;;90037;Los Angeles;Los Angeles;USA;1732872;00882;0001;8021;Offices and Clinics of Dentists;1963;137528341;137528341;170;924;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;501924801;St. John's Community Health;808 W 58th St;LOS ANGELES;California;UNITED STATES OF AME;90037;501924801;St. John's Community Health;808 W 58th St;LOS ANGELES;California;90037;501924801;St. John's Community Health;808 W 58th St;LOS ANGELES;California;UNITED STATES OF AME;90037;9;16944770;1
245555182;The Art Broad Foundation;BROAD ART FOUNDATION, THE;N;221 S Grand Ave;;900123020;Los Angeles;California;USA;;;0001;8412;Museums and Art Galleries;1980;137506000;137506000;5;8;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;245555182;The Art Broad Foundation;221 S Grand Ave;Los Angeles;California;USA;900123020;245555182;The Art Broad Foundation;221 S Grand Ave;Los Angeles;California;900123020;245555182;The Art Broad Foundation;221 S Grand Ave;Los Angeles;California;USA;900123020;2;3999621;1
233931091;Oaktree Fund Gp, LLC;;N;333 S Grand Ave Fl 28;;900711530;Los Angeles;California;USA;;;0000;6722;Management Investment Offices, Open-End;2007;136682988;136682988;4;88;G;Not available or none;0;;Headquarter/Parent (branches and/or subsidiaries report to it);Is a subsidiary;465353063;Oaktree Capital Group, LLC;333 S Grand Ave FL 28;Los Angeles;California;USA;900711530;465353063;Oaktree Capital Group, LLC;333 S Grand Ave FL 28;Los Angeles;California;900711530;246521961;Brookfield Corporation;181 Bay St Suite 100;TORONTO;ONTARIO;CANADA;M5J 2T3;1691;12003991;3
215813414;Op Bancorp;;N;1000 Wilshire Blvd Ste 500;;90017;Los Angeles;Los Angeles;USA;3887789;00882;0001;6022;State Commercial Banks;2016;135846000;135846000;10;222;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;215813414;Op Bancorp;1000 Wlshire Blvd Ste 500;LOS ANGELES;California;UNITED STATES OF AME;90017;215813414;Op Bancorp;1000 Wlshire Blvd Ste 500;LOS ANGELES;California;90017;215813414;Op Bancorp;1000 Wlshire Blvd Ste 500;LOS ANGELES;California;UNITED STATES OF AME;90017;16;10712194;1
189884543;American Business Bank;;N;400 S Hope St Ste 300;;900712804;Los Angeles;California;USA;2108564;00882;0001;6022;State Commercial Banks;1998;134548000;134548000;6;191;C;Imports;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;189884543;American Business Bank;400 S Hope St Ste 300;Los Angeles;California;USA;900712804;189884543;American Business Bank;400 S Hope St Ste 300;Los Angeles;California;900712804;189884543;American Business Bank;400 S Hope St Ste 300;Los Angeles;California;USA;900712804;5;13970833;1
456000588;Southern California Gas Tower INC;;N;555 W 5th St;;900131010;Los Angeles;California;USA;;;0001;4924;Natural Gas Distribution;1987;133193662;133193662;1000;1000;G;Not available or none;3;Corporation;;Is a subsidiary;188090268;Southern California Gas Company;555 W 5th St Ste 14h1;Los Angeles;California;USA;900131010;194170027;Sempra;488 8th Ave;San Diego;California;921017123;194170027;Sempra;488 8th Ave;San Diego;California;USA;921017123;254;2566190;3
195653993;Special Service For Groups, INC.;Special Service For Groups Ssg;N;905 E 8th St;;90021;Los Angeles;Los Angeles;USA;0261382;00882;0001;8331;Job Training and Vocational Rehabilitation Services;1952;133158008;133158008;100;625;G;Not available or none;3;Corporation;Headquarter/Parent (branches and/or subsidiaries report to it);;195653993;Special Service For Groups, Inc.;905 E 8th St;Los Angeles;California;UNITED STATES OF AME;900211805;195653993;Special Service For Groups, Inc.;905 E 8th St;Los Angeles;California;900211805;195653993;Special Service For Groups, Inc.;905 E 8th St;Los Angeles;California;UNITED STATES OF AME;900211805;5;7404291;1
195199288;W. M. Keck Foundation;;N;515 S Flower St Ste 800;;900712240;Los Angeles;California;USA;0532303;00882;0001;6732;Educational, Religious, and Charitable Trusts;1954;132529748;132529748;23;23;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
470942317;Path;;N;340 N Madison Ave;;900043504;Los Angeles;California;USA;1970430;00882;0001;8322;Individual and Family Social Services;1984;131553830;131553830;828;828;G;Not available or none;3;Corporation;;;;;;;;;;;;;;;;;;;;;;;0;;0
200551559;Ompi Of America, INC.;;N;41 University Dr Ste 400;;18940;Newtown;Greene;USA;4314930;00882;0001;3221;Glass Containers;2007;131190292;131190292;22;22;G;Not available or none;3;Corporation;;;;STEVANATO GROUP SPA;VIA MOLINELLA 17;PIOMBINO DESE;PADOVA;ITALY;35017;;OMPI OF AMERICA, INC.;41 University Dr Ste 400;Newtown;Pennsylvania;189401873;;STEVANATO HOLDING SRL;VIA MOLINELLA 17;PIOMBINO DESE;PADOVA;ITALY;35017;32;;0
